bitrate,vmaf,ssim,psnr,
2738.581,99.722437,0.98912,43.41047
2701.404,99.797993,0.980677,41.301248
3464.906,99.882725,0.976202,42.80537
1343.182,99.991674,0.987949,43.141147
1098.717,99.995262,0.990062,47.106957
4225.804,99.650768,0.980795,40.736899
3572.236,90.366509,0.958925,27.58347
3019.151,100.0,0.989135,44.711176
3235.143,97.202871,0.977491,34.115491
2095.597,77.832365,0.956162,31.003005
2281.003,99.99387,0.990451,47.198123
3401.021,99.935075,0.98313,43.875835
2848.308,99.92525,0.986358,46.136189
2860.613,99.979857,0.992727,47.677543
6479.646,99.830721,0.965273,33.521172
2773.881,99.99121,0.987105,46.567101
2074.105,99.974133,0.979584,43.589362
3781.829,84.922973,0.945356,25.578651
2730.887,99.778527,0.977014,38.205567
4224.27,99.736326,0.987142,44.155195
4665.331,99.159008,0.986904,43.095518
1230.867,94.578929,0.96919,25.991672
4278.038,83.68506,0.948028,25.609373
2974.52,95.885998,0.977374,28.758863
2130.848,99.713939,0.983241,45.26603
3710.107,88.11069,0.950435,26.41166
2722.144,99.963893,0.977749,41.819865
3188.656,99.934859,0.984781,41.646265
1244.515,99.996023,0.986877,45.206175
3331.535,93.702096,0.968552,29.430984
3442.797,99.956192,0.988274,44.764115
2147.794,96.405882,0.979636,34.881125
2995.686,99.22485,0.982512,45.196722
1807.347,78.22382,0.953084,28.276314
2598.711,99.981907,0.982682,42.984919
2987.09,99.809559,0.983549,44.900073
3239.96,91.269712,0.964911,28.308082
2688.061,99.985481,0.988864,44.325715
1486.897,99.997377,0.992551,48.362031
2309.75,96.603116,0.974141,30.918106
3517.904,91.051964,0.965596,28.507609
2444.341,99.933807,0.989755,44.425299
3225.661,99.938341,0.978282,40.160868
1694.953,99.703682,0.982595,42.895775
3335.749,92.14235,0.96776,29.389111
2624.151,99.862762,0.980665,43.062474
3467.553,99.990719,0.985551,42.808764
1759.384,99.673604,0.982033,42.613245
3711.807,99.900934,0.977907,41.966559
3558.372,91.579712,0.967652,28.721636
4725.08,99.611635,0.97037,34.39578
2193.925,99.999385,0.991291,45.924279
2480.169,92.687308,0.97479,31.892664
4793.714,99.997462,0.976328,38.600007
5808.371,99.956442,0.972872,40.518177
2948.466,71.906588,0.92475,28.800719
2506.174,99.9779,0.988278,45.785068
3466.845,92.410788,0.968194,29.734752
2926.906,100.0,0.984484,43.131733
926.947,95.377801,0.984161,26.928349
2695.943,99.973269,0.980407,41.363326
2775.651,86.338471,0.944615,24.166557
3447.938,92.183962,0.966429,29.619128
4975.96,99.918553,0.967021,37.707805
4265.437,99.883575,0.988691,45.177414
3477.721,87.912681,0.947041,26.156402
3800.127,99.754483,0.979757,42.624583
3637.514,92.032772,0.964496,27.722126
2643.633,99.774914,0.987602,46.144673
4619.204,30.628237,0.848543,22.374675
3676.588,99.859786,0.979495,40.974908
